Id,ExtLinks,CreateDate,UpdateDate,Bioproject,Biosample,Experiment,Experiment_name,Experiment_status,Experiment_ver,Instrument_ILLUMINA,LibraryLayout,LibraryName,LibrarySelection,LibrarySource,LibraryStrategy,Organism_ScientificName,Organism_taxid,Sample,Sample_name,Study,Study_name,Submitter,Submitter_center_name,Submitter_contact_name,Submitter_lab_name,Run,Run_cluster_name,Run_is_public,Run_load_done,Run_static_data_available,Run_total_bases,Run_total_spots
4057163,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821361,51V3,public,1,NextSeq 500,PAIRED,G15-003-742,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558138,public,true,true,true,874387735,2906703
4057162,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821360,51V3,public,1,NextSeq 500,PAIRED,G15-003-743,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558139,public,true,true,true,863749200,2871157
4057161,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821359,51V3,public,1,NextSeq 500,PAIRED,G15-003-740,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558140,public,true,true,true,863148186,2869792
4057160,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821358,51V3,public,1,NextSeq 500,PAIRED,G15-003-741,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558141,public,true,true,true,862214511,2866544
4057159,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821357,6V3,public,1,NextSeq 500,PAIRED,G15-003-798,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558142,public,true,true,true,3209928706,10628903
4057158,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821356,6V3,public,1,NextSeq 500,PAIRED,G15-003-799,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558143,public,true,true,true,887016025,2949073
4057157,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821355,42V5,public,1,NextSeq 500,PAIRED,G15-003-592,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558144,public,true,true,true,987532079,3282278
4057156,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821354,42V5,public,1,NextSeq 500,PAIRED,G15-003-593,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558145,public,true,true,true,954755026,3173343
4057155,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821353,42V5,public,1,NextSeq 500,PAIRED,G15-003-590,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558146,public,true,true,true,978819690,3254330
4057154,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821352,42V5,public,1,NextSeq 500,PAIRED,G15-003-591,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558147,public,true,true,true,974868552,3241158
4057153,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821351,43V1,public,1,NextSeq 500,PAIRED,G15-003-596,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558148,public,true,true,true,970009337,3225732
4057152,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821350,43V1,public,1,NextSeq 500,PAIRED,G15-003-597,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558149,public,true,true,true,983790939,3270527
4057151,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821349,43V1,public,1,NextSeq 500,PAIRED,G15-003-594,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558150,public,true,true,true,3058727876,10128238
4057150,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821348,43V1,public,1,NextSeq 500,PAIRED,G15-003-595,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558151,public,true,true,true,974981627,3242162
4057149,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821347,43V1,public,1,NextSeq 500,PAIRED,G15-003-598,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558152,public,true,true,true,951022189,3161587
4057148,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821346,43V3,public,1,NextSeq 500,PAIRED,G15-003-599,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558153,public,true,true,true,1966215998,6510649
4057147,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821345,9V6,public,1,NextSeq 500,PAIRED,G15-003-868,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558154,public,true,true,true,8808331924,29166662
4057146,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821344,37V6,public,1,NextSeq 500,PAIRED,G15-003-512,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558155,public,true,true,true,8052367940,26663470
4057145,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821343,38V1,public,1,NextSeq 500,PAIRED,G15-003-513,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558156,public,true,true,true,2881169694,9540297
4057144,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821342,37V6,public,1,NextSeq 500,PAIRED,G15-003-510,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558157,public,true,true,true,5780276678,19139989
4057143,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821341,37V6,public,1,NextSeq 500,PAIRED,G15-003-511,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558158,public,true,true,true,5500999158,18215229
4057142,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821340,38V1,public,1,NextSeq 500,PAIRED,G15-003-516,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558159,public,true,true,true,763919995,2540518
4057141,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821339,38V1,public,1,NextSeq 500,PAIRED,G15-003-517,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558160,public,true,true,true,910439606,3027150
4057140,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821338,38V1,public,1,NextSeq 500,PAIRED,G15-003-514,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558161,public,true,true,true,787777188,2619685
4057139,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821337,38V1,public,1,NextSeq 500,PAIRED,G15-003-515,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558162,public,true,true,true,909863311,3025476
4057138,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821336,38V1,public,1,NextSeq 500,PAIRED,G15-003-518,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558163,public,true,true,true,777921876,2586439
4057137,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821335,38V1,public,1,NextSeq 500,PAIRED,G15-003-519,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558164,public,true,true,true,917438892,3049610
4057136,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821334,38V3,public,1,NextSeq 500,PAIRED,G15-003-530,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558165,public,true,true,true,886594946,2947350
4057135,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821333,38V5,public,1,NextSeq 500,PAIRED,G15-003-531,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558166,public,true,true,true,3924967764,12996582
4057134,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821332,49V5,public,1,NextSeq 500,PAIRED,G15-003-699,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558167,public,true,true,true,2111490682,6991691
4057133,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821331,49V3,public,1,NextSeq 500,PAIRED,G15-003-698,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558168,public,true,true,true,963081668,3201242
4057132,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821330,38V5,public,1,NextSeq 500,PAIRED,G15-003-533,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558169,public,true,true,true,3214204422,10643061
4057131,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821329,49V1,public,1,NextSeq 500,PAIRED,G15-003-691,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558170,public,true,true,true,996707200,3313856
4057130,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821328,49V1,public,1,NextSeq 500,PAIRED,G15-003-690,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558171,public,true,true,true,993539331,3303563
4057129,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821327,49V1,public,1,NextSeq 500,PAIRED,G15-003-693,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558172,public,true,true,true,998775083,3320176
4057128,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821326,49V1,public,1,NextSeq 500,PAIRED,G15-003-692,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558173,public,true,true,true,1006986306,3347605
4057127,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821325,49V3,public,1,NextSeq 500,PAIRED,G15-003-695,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558174,public,true,true,true,958966782,3188323
4057126,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821324,49V3,public,1,NextSeq 500,PAIRED,G15-003-694,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558175,public,true,true,true,2807334016,9295808
4057125,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821323,49V3,public,1,NextSeq 500,PAIRED,G15-003-697,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558176,public,true,true,true,971242700,3228582
4057124,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821322,49V3,public,1,NextSeq 500,PAIRED,G15-003-696,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558177,public,true,true,true,961829549,3197626
4057123,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821321,38V5,public,1,NextSeq 500,PAIRED,G15-003-535,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558178,public,true,true,true,5019341774,16620337
4057122,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821320,38V5,public,1,NextSeq 500,PAIRED,G15-003-536,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558179,public,true,true,true,3051079122,10102911
4057121,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821319,38V5,public,1,NextSeq 500,PAIRED,G15-003-537,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558180,public,true,true,true,966231767,3212230
4057120,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821318,38V5,public,1,NextSeq 500,PAIRED,G15-003-534,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558181,public,true,true,true,3085964350,10218425
4057119,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821317,35V5,public,1,NextSeq 500,PAIRED,G15-003-467,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558182,public,true,true,true,3556376462,11776081
4057118,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821316,35V5,public,1,NextSeq 500,PAIRED,G15-003-466,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558183,public,true,true,true,4370659666,14472383
4057117,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821315,35V3,public,1,NextSeq 500,PAIRED,G15-003-465,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558184,public,true,true,true,959754369,3190183
4057116,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821314,35V3,public,1,NextSeq 500,PAIRED,G15-003-464,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558185,public,true,true,true,963764957,3203686
4057115,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821313,35V3,public,1,NextSeq 500,PAIRED,G15-003-463,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558186,public,true,true,true,956952681,3181529
4057114,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821312,35V3,public,1,NextSeq 500,PAIRED,G15-003-462,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558187,public,true,true,true,951882573,3164781
4057113,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821311,35V3,public,1,NextSeq 500,PAIRED,G15-003-461,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558188,public,true,true,true,2769340000,9170000
4057112,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821310,35V1,public,1,NextSeq 500,PAIRED,G15-003-460,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558189,public,true,true,true,826787450,2748647
4057111,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821309,38V5,public,1,NextSeq 500,PAIRED,G15-003-532,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558190,public,true,true,true,3192005308,10569554
4057110,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821308,35V5,public,1,NextSeq 500,PAIRED,G15-003-469,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558191,public,true,true,true,3434916290,11373895
4057109,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821307,35V5,public,1,NextSeq 500,PAIRED,G15-003-468,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558192,public,true,true,true,3586965438,11877369
4057108,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821306,5V6,public,1,NextSeq 500,PAIRED,G15-003-785,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558193,public,true,true,true,5706669614,18896257
4057107,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821305,5V6,public,1,NextSeq 500,PAIRED,G15-003-784,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558194,public,true,true,true,7038529780,23306390
4057106,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821304,5V6,public,1,NextSeq 500,PAIRED,G15-003-787,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558195,public,true,true,true,5498809658,18207979
4057105,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821303,5V6,public,1,NextSeq 500,PAIRED,G15-003-786,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558196,public,true,true,true,5717527118,18932209
4057104,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821302,5V5,public,1,NextSeq 500,PAIRED,G15-003-781,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558197,public,true,true,true,1038587939,3453584
4057103,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821301,49V1,public,1,NextSeq 500,PAIRED,G15-003-689,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558198,public,true,true,true,2770840638,9174969
4057102,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821300,5V5,public,1,NextSeq 500,PAIRED,G15-003-783,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558199,public,true,true,true,1040860313,3460522
4057101,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821299,5V5,public,1,NextSeq 500,PAIRED,G15-003-782,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558200,public,true,true,true,1047899934,3484044
4057100,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821298,47V5,public,1,NextSeq 500,PAIRED,G15-003-684,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558201,public,true,true,true,2447445146,8104123
4057099,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821297,47V5,public,1,NextSeq 500,PAIRED,G15-003-685,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558202,public,true,true,true,866609778,2881227
4057098,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821296,47V5,public,1,NextSeq 500,PAIRED,G15-003-686,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558203,public,true,true,true,865115359,2876105
4057097,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821295,47V5,public,1,NextSeq 500,PAIRED,G15-003-687,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558204,public,true,true,true,878924875,2921630
4057096,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821294,47V3,public,1,NextSeq 500,PAIRED,G15-003-680,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558205,public,true,true,true,821920411,2733039
4057095,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821293,5V6,public,1,NextSeq 500,PAIRED,G15-003-788,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558206,public,true,true,true,8987182666,29758883
4057094,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821292,47V3,public,1,NextSeq 500,PAIRED,G15-003-682,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558207,public,true,true,true,830728474,2761790
4057093,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821291,47V3,public,1,NextSeq 500,PAIRED,G15-003-683,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558208,public,true,true,true,819646842,2724889
4057092,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821290,3V5,public,1,NextSeq 500,PAIRED,G15-003-569,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558209,public,true,true,true,3000119038,9934169
4057091,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821289,3V5,public,1,NextSeq 500,PAIRED,G15-003-568,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558210,public,true,true,true,4596689754,15220827
4057090,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821288,3V5,public,1,NextSeq 500,PAIRED,G15-003-565,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558211,public,true,true,true,2921816176,9674888
4057089,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821287,3V5,public,1,NextSeq 500,PAIRED,G15-003-564,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558212,public,true,true,true,3578321292,11848746
